clarity,carat,color,shape,fluorescent,raprate,cut,polish,symmetry,table,length,width,depth,price per carat,discount,total,comments,report_no,ratio,depth %,rap price total,Extra Column,date,Vendor
SI2,3.01,H,Round,MEDIUM,15700.0,EX,EX,EX,59.0,9.23,9.18,5.7,10942.900000000001,30.3,32938.129,"Additional twinning wisps, pinpoints and surface graining are not shown",,1.01,62.09,47257.0,"{'Sr.No': 21.0, 'Pair ID': 24887.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 9210980159, 'D/R': 9.21, 'Measurement': '9.18 - 9.23 * 5.7', 'Total Depth': 61.9, 'Additional Remark': '‡ INSPECTION ADVISABLE', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'FR1', 'T.B': 'B1', 'S.B': 'B1', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'SM', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Twinning Wisp,Feather,Crystal,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.5, 'P.A': 41.0, 'C.H': 14.5, 'P.H': 43.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.2,H,Round,FAINT,15700.0,EX,EX,EX,56.0,9.38,9.36,5.87,13034.140000000001,16.98,41709.24800000001,"Additional twinning wisps, pinpoints and surface graining are not shown",,1.0,62.71,50240.0,"{'Sr.No': 22.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 4211670024, 'D/R': 9.37, 'Measurement': '9.36 - 9.38 * 5.87', 'Total Depth': 62.6, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'FR1', 'T.B': 'N', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'SM', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Twinning Wisp,Feather', 'Graining': 'SG', 'Girdle': 'STK - STK', 'Girdle%': 4.0, 'C.A': 35.5, 'P.A': 40.8, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.21,H,Round,NONE,15700.0,EX,EX,EX,58.0,9.42,9.36,5.9,12966.63,17.41,41622.8823,"Additional clouds, pinpoints and surface graining are not shown",,1.01,63.03,50397.0,"{'Sr.No': 23.0, 'Pair ID': 21376.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 6210540096, 'D/R': 9.39, 'Measurement': '9.36 - 9.42 * 5.9', 'Total Depth': 62.8, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'CRL2', 'T.B': 'N', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Crystal,Cloud,Feather,Needle', 'Graining': 'SG', 'Girdle': 'STK - STK', 'Girdle%': 4.0, 'C.A': 34.0, 'P.A': 41.6, 'C.H': 14.5, 'P.H': 44.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.4,H,Round,NONE,15700.0,EX,EX,EX,57.0,9.56,9.5,5.96,12311.94,21.58,41860.596,"Additional twinning wisps, clouds, pinpoints and surface graining are not shown",,1.01,62.74,53380.0,"{'Sr.No': 24.0, 'Pair ID': 24924.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 4447480034, 'D/R': 9.53, 'Measurement': '9.5 - 9.56 * 5.96', 'Total Depth': 62.5, 'Additional Remark': '‡ INSPECTION ADVISABLE', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'FR1', 'T.B': 'B1', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'HL', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Twinning Wisp,Feather,Crystal,Needle,Indented Natural', 'Graining': 'SG', 'Girdle': 'STK - STK', 'Girdle%': 4.0, 'C.A': 36.0, 'P.A': 40.6, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.5,H,Round,NONE,15700.0,EX,EX,EX,60.0,9.72,9.68,5.93,12453.24,20.68,43586.34,"Additional clouds are not shown,Pinpoints are not shown",,1.0,61.26,54950.0,"{'Sr.No': 25.0, 'Pair ID': 22724.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 6447270086, 'D/R': 9.7, 'Measurement': '9.68 - 9.72 * 5.93', 'Total Depth': 61.2, 'Additional Remark': 'EXCLUSIVE COLOR', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR2', 'T.B': 'B1', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'SM', 'C.O': 'N', 'P.O': 'SM', 'G.O': 'MD', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Crystal,Cloud,Needle,Indented Natural,Natural', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.0, 'P.A': 40.6, 'C.H': 14.0, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.51,H,Round,NONE,15700.0,EX,EX,EX,56.0,9.82,9.78,6.0,12299.38,21.66,43170.82379999999,"Additional twinning wisps, clouds, pinpoints and surface graining are not shown",,1.0,61.35,55107.0,"{'Sr.No': 26.0, 'Pair ID': 20570.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 3447170163, 'D/R': 9.8, 'Measurement': '9.78 - 9.82 * 6', 'Total Depth': 61.2, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL2', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Twinning Wisp,Crystal,Feather,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 32.0, 'P.A': 41.2, 'C.H': 13.5, 'P.H': 43.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.58,H,Round,MEDIUM,15700.0,EX,EX,EX,58.0,9.74,9.7,6.11,12311.94,21.58,44076.745200000005,"Additional clouds, pinpoints and internal graining are not shown",,1.0,62.99,56206.0,"{'Sr.No': 27.0, 'Pair ID': 20571.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 6210360516, 'D/R': 9.72, 'Measurement': '9.7 - 9.74 * 6.11', 'Total Depth': 62.9, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'CRL1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'HL', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Cloud,Crystal,Feather,Needle', 'Graining': 'IG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.5, 'P.A': 41.2, 'C.H': 15.0, 'P.H': 43.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.94,H,Round,NONE,15700.0,EX,EX,EX,59.0,10.19,10.12,6.25,13563.23,13.61,53439.1262,"Additional twinning wisps, clouds, pinpoint and surface graining are not shown",,1.01,61.76,61858.0,"{'Sr.No': 28.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 9210840119, 'D/R': 10.16, 'Measurement': '10.12 - 10.19 * 6.25', 'Total Depth': 61.5, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Twinning Wisp,Feather,Crystal,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 33.0, 'P.A': 41.6, 'C.H': 13.5, 'P.H': 44.0, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.0,I,Round,FAINT,14200.0,EX,EX,EX,57.0,9.2,9.15,5.78,9925.800000000001,30.1,29777.4,"Additional clouds are not shown,Pinpoints are not shown",,1.01,63.17,42600.0,"{'Sr.No': 29.0, 'Pair ID': 25832.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 8210360488, 'D/R': 9.18, 'Measurement': '9.15 - 9.2 * 5.78', 'Total Depth': 63.0, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL2', 'S.W': 'FR1', 'T.B': 'B1', 'S.B': 'B1', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'N', 'G.O': 'HL', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Cloud,Crystal,Feather,Natural,Needle', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 34.0, 'P.A': 41.6, 'C.H': 14.5, 'P.H': 44.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.01,I,Round,FAINT,14200.0,EX,EX,EX,58.0,9.18,9.12,5.73,10363.16,27.02,31193.111599999997,"Additional clouds, pinpoints and surface graining are not shown",,1.01,62.83,42742.0,"{'Sr.No': 30.0, 'Pair ID': 19809.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 1447270051, 'D/R': 9.15, 'Measurement': '9.12 - 9.18 * 5.73', 'Total Depth': 62.6, 'Additional Remark': '‡ INSPECTION ADVISABLE', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL2', 'S.W': 'CRL1', 'T.B': 'B1', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'SM', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Crystal,Feather,Cloud,Needle,Indented Natural,Natural', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 36.0, 'P.A': 40.8, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.01,I,Round,FAINT,14200.0,EX,EX,EX,58.0,9.2,9.15,5.76,11161.2,21.4,33595.212,"Additional twinning wisps, clouds, pinpoints and surface graining are not shown",,1.01,62.95,42742.0,"{'Sr.No': 31.0, 'Pair ID': 25832.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 2447350032, 'D/R': 9.18, 'Measurement': '9.15 - 9.2 * 5.76', 'Total Depth': 62.7, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'HL', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Twinning Wisp,Crystal,Feather,Needle,Indented Natural', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.0, 'P.A': 41.4, 'C.H': 14.5, 'P.H': 44.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.01,I,Round,NONE,14200.0,EX,EX,EX,58.0,9.19,9.13,5.73,11416.800000000001,19.6,34364.568,"Additional twinning wisps, clouds, pinpoints and surface graining are not shown",,1.01,62.76,42742.0,"{'Sr.No': 32.0, 'Pair ID': 24822.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 3211280023, 'D/R': 9.16, 'Measurement': '9.13 - 9.19 * 5.73', 'Total Depth': 62.6, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'SM', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Twinning Wisp,Feather,Crystal,Needle,Indented Natural', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 36.0, 'P.A': 40.8, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.01,I,Round,NONE,14200.0,EX,EX,EX,57.0,9.26,9.22,5.72,10898.5,23.25,32804.485,"Additional clouds are not shown,Pinpoints are not shown",,1.0,62.04,42742.0,"{'Sr.No': 33.0, 'Pair ID': 19027.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 7210360137, 'D/R': 9.24, 'Measurement': '9.22 - 9.26 * 5.72', 'Total Depth': 61.9, 'Additional Remark': '‡ INSPECTION ADVISABLE', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'FR1', 'T.B': 'B1', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Cloud,Crystal,Feather,Needle', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 34.5, 'P.A': 41.0, 'C.H': 15.0, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.01,I,Round,NONE,14200.0,EX,EX,EX,58.0,9.26,9.19,5.74,11164.04,21.38,33603.7604,"Additional clouds, pinpoints and surface graining are not shown",,1.01,62.46,42742.0,"{'Sr.No': 34.0, 'Pair ID': 15495.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 8210360308, 'D/R': 9.23, 'Measurement': '9.19 - 9.26 * 5.74', 'Total Depth': 62.2, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR2', 'S.W': 'FR1', 'T.B': 'N', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'HL', 'P.O': 'N', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Cloud,Crystal,Feather,Indented Natural,Needle', 'Graining': 'SG', 'Girdle': 'STK - STK', 'Girdle%': 4.0, 'C.A': 33.5, 'P.A': 41.6, 'C.H': 14.0, 'P.H': 44.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.01,I,Round,NONE,14200.0,EX,EX,EX,60.0,9.36,9.31,5.68,10597.46,25.37,31898.354599999995,"Additional clouds are not shown,Pinpoints are not shown",,1.01,61.01,42742.0,"{'Sr.No': 35.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 8211200248, 'D/R': 9.34, 'Measurement': '9.31 - 9.36 * 5.68', 'Total Depth': 60.9, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR2', 'S.W': 'FR1', 'T.B': 'B1', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'HL', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Crystal,Twinning Wisp,Feather,Cloud,Needle', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 31.5, 'P.A': 41.8, 'C.H': 12.5, 'P.H': 44.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.02,I,Round,NONE,14200.0,EX,EX,EX,58.0,9.33,9.28,5.66,10255.24,27.78,30970.8248,"Additional twinning wisps, additional clouds, pinpoints and surface graining are not shown",,1.01,60.99,42884.0,"{'Sr.No': 36.0, 'Pair ID': 19027.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 8210270198, 'D/R': 9.31, 'Measurement': '9.28 - 9.33 * 5.66', 'Total Depth': 60.8, 'Additional Remark': 'UPGRADED CLARITY', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR2', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'HL', 'G.O': 'HL', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Cloud,Crystal,Feather,Needle,Twinning Wisp', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 3.5, 'C.A': 34.0, 'P.A': 40.8, 'C.H': 14.0, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.51,I,Round,NONE,14200.0,EX,EX,EX,57.0,9.67,9.61,6.04,11981.96,15.62,42056.679599999996,"Additional twinning wisps, additional clouds, pinpoints and surface graining are not shown",,1.01,62.85,49842.0,"{'Sr.No': 37.0, 'Pair ID': 19805.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 1210850800, 'D/R': 9.64, 'Measurement': '9.61 - 9.67 * 6.04', 'Total Depth': 62.7, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'SM', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Twinning Wisp,Feather,Cloud,Crystal,Needle,Indented Natural', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 36.0, 'P.A': 40.6, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.51,I,Round,NONE,14200.0,EX,EX,EX,57.0,9.69,9.63,6.07,12146.679999999998,14.46,42634.84679999999,"Additional twinning wisps, clouds, pinpoints and surface graining are not shown",,1.01,63.03,49842.0,"{'Sr.No': 38.0, 'Pair ID': 24926.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 6211610436, 'D/R': 9.66, 'Measurement': '9.63 - 9.69 * 6.07', 'Total Depth': 62.8, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'SM', 'P.O': 'SM', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Twinning Wisp,Feather,Crystal,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.5, 'P.A': 41.0, 'C.H': 15.5, 'P.H': 43.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.7,I,Round,NONE,14200.0,EX,EX,EX,59.0,10.0,9.95,6.08,11622.7,18.15,43003.990000000005,"Clouds are not shown,Pinpoints are not shown",,1.01,61.11,52540.0,"{'Sr.No': 39.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 4210490024, 'D/R': 9.98, 'Measurement': '9.95 - 10 * 6.08', 'Total Depth': 61.0, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL2', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'SM', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Crystal,Feather,Indented Natural,Natural,Needle', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 32.0, 'P.A': 41.8, 'C.H': 12.5, 'P.H': 44.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,3.0,J,Round,NONE,12600.0,EX,EX,EX,61.0,9.22,9.16,5.67,10001.88,20.62,30005.64,"Additional twinning wisps, clouds, pinpoints and surface graining are not shown",,1.01,61.9,37800.0,"{'Sr.No': 40.0, 'Pair ID': 24861.0, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 5210550465, 'D/R': 9.19, 'Measurement': '9.16 - 9.22 * 5.67', 'Total Depth': 61.7, 'Additional Remark': 'INSPECTION ADVISABLE', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'SPR2', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'HL', 'P.O': 'SM', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Crystal,Feather,Natural,Needle,Twinning Wisp', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.5, 'C.A': 34.5, 'P.A': 41.2, 'C.H': 13.5, 'P.H': 43.5, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
